concentration,electric_field,gap_mm,pressure,ne,ni,CF4,ErrCF4,Ar_dbleStar,ErrAr_dbleStar,CF3,ErrCF3,Ar_3rd,ErrAr_3rd,Ar_696,ErrAr_696,Ar_727,ErrAr_727,Ar_750,ErrAr_750,Ar_763,ErrAr_763,Ar_772,ErrAr_772,Ar_794,ErrAr_794
1.0,1.0,8.1726,0.05,90.2,90.97,0.4878048780487805,0.0735393523360399,700.1108647450111,2.7859937634432512,0.1441241685144124,0.03997285227787128,0.0,0.0,305.8647450110865,1.8414564063136298,305.8647450110865,1.8414564063136298,353.3259423503326,1.9791763565804705,353.3259423503326,1.9791763565804705,305.8647450110865,1.8414564063136298,327.86031042128604,1.9065190718718639
1.0,1.0,8.1726,0.05,90.2,90.97,0.4878048780487805,0.0735393523360399,700.1108647450111,2.7859937634432512,0.1441241685144124,0.03997285227787128,0.0,0.0,305.8647450110865,1.8414564063136298,305.8647450110865,1.8414564063136298,353.3259423503326,1.9791763565804705,353.3259423503326,1.9791763565804705,305.8647450110865,1.8414564063136298,327.86031042128604,1.9065190718718639
1.0,1.4,3.9348,0.05,122.6,122.44,0.6117455138662317,0.07063828742124297,428.72756933115824,1.8700166388176331,0.19575856443719414,0.039959049637572235,0.0,0.0,205.38336052202285,1.2943072763560612,205.38336052202285,1.2943072763560612,236.05220228384994,1.3875824337573097,236.05220228384994,1.3875824337573097,205.38336052202285,1.2943072763560612,219.91027732463297,1.3392989489849934
1.0,1.4,3.9348,0.05,122.6,122.44,0.6117455138662317,0.07063828742124297,428.72756933115824,1.8700166388176331,0.19575856443719414,0.039959049637572235,0.0,0.0,205.38336052202285,1.2943072763560612,205.38336052202285,1.2943072763560612,236.05220228384994,1.3875824337573097,236.05220228384994,1.3875824337573097,205.38336052202285,1.2943072763560612,219.91027732463297,1.3392989489849934
1.0,1.5,3.145,0.05,136.95,136.51,0.4965315808689303,0.06021329865816226,366.32347572106613,1.6355030459679143,0.06571741511500548,0.021905805038335162,0.0,0.0,179.09456005841548,1.1435632202413148,179.09456005841548,1.1435632202413148,205.03103322380431,1.2235698918341467,205.03103322380431,1.2235698918341467,179.09456005841548,1.1435632202413148,191.56626506024097,1.182710623149449
1.0,1.5,3.145,0.05,136.95,136.51,0.4965315808689303,0.06021329865816226,366.32347572106613,1.6355030459679143,0.06571741511500548,0.021905805038335162,0.0,0.0,179.09456005841548,1.1435632202413148,179.09456005841548,1.1435632202413148,205.03103322380431,1.2235698918341467,205.03103322380431,1.2235698918341467,179.09456005841548,1.1435632202413148,191.56626506024097,1.182710623149449
1.0,2.3,1.3952,0.05,111.59,110.76,0.4570301998386952,0.06399702866334663,230.9436329420199,1.4386010001207232,0.14338202347880635,0.03584550586970159,0.0,0.0,121.28326911013531,1.0425281932379518,121.28326911013531,1.0425281932379518,137.13594408101085,1.1085697191091481,137.13594408101085,1.1085697191091481,121.28326911013531,1.0425281932379518,128.91836186038174,1.0748423020120936
1.0,2.3,1.3952,0.05,111.59,110.76,0.4570301998386952,0.06399702866334663,230.9436329420199,1.4386010001207232,0.14338202347880635,0.03584550586970159,0.0,0.0,121.28326911013531,1.0425281932379518,121.28326911013531,1.0425281932379518,137.13594408101085,1.1085697191091481,137.13594408101085,1.1085697191091481,121.28326911013531,1.0425281932379518,128.91836186038174,1.0748423020120936
1.0,2.3,1.3967,0.05,105.4,104.51,0.49335863377609107,0.06841653274125216,227.07779886148006,1.467800503940805,0.07590132827324478,0.026835171961538805,0.0,0.0,118.96584440227703,1.0624067964579875,118.96584440227703,1.0624067964579875,135.7020872865275,1.1346788463315975,135.7020872865275,1.1346788463315975,118.96584440227703,1.0624067964579875,127.25806451612902,1.0988093630298474
1.0,2.3,1.3967,0.05,105.4,104.51,0.49335863377609107,0.06841653274125216,227.07779886148006,1.467800503940805,0.07590132827324478,0.026835171961538805,0.0,0.0,118.96584440227703,1.0624067964579875,118.96584440227703,1.0624067964579875,135.7020872865275,1.1346788463315975,135.7020872865275,1.1346788463315975,118.96584440227703,1.0624067964579875,127.25806451612902,1.0988093630298474
